Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2019,Bournemouth,2019-08-25 14:00:00,Home,1.89345,3.12856,1.89345,3.12856,22.9,5.173913043478261,3,17,1,3,l,0,0.6611
2019,Bournemouth,2019-08-31 15:00:00,Away,0.554726,2.23766,0.554726,2.23766,10.0,6.914285714285715,7,10,1,3,l,0,0.2616
2019,Bournemouth,2019-09-15 13:00:00,Home,1.41542,1.50641,1.41542,1.50641,12.090909090909092,5.516129032258065,3,9,3,1,w,3,1.2948
2019,Bournemouth,2019-09-20 19:00:00,Away,1.29773,2.18021,1.29773,1.41904,17.9375,4.085714285714285,2,6,3,1,w,3,0.7326999999999999
2019,Bournemouth,2019-09-28 14:00:00,Home,2.31957,1.29546,2.31957,1.29546,11.25,13.1,8,17,2,2,d,1,2.0753
2019,Bournemouth,2019-10-06 14:00:00,Away,0.683967,1.24109,0.683967,1.24109,10.217391304347826,7.0285714285714285,7,10,0,1,l,0,0.8124
2019,Bournemouth,2019-10-19 15:00:00,Home,0.675554,0.402873,0.675554,0.402873,12.7,11.833333333333334,7,5,0,0,d,1,1.5813000000000001
2019,Bournemouth,2019-10-26 15:00:00,Away,0.899526,0.674903,0.899526,0.674903,9.368421052631579,13.153846153846153,3,5,0,0,d,1,1.4985
2019,Bournemouth,2019-11-02 12:30:00,Home,1.86862,0.641129,1.86862,0.641129,8.25925925925926,8.5,3,4,1,0,w,3,2.382
2019,Bournemouth,2019-11-09 15:00:00,Away,1.9213,2.3306,1.9213,2.3306,7.823529411764706,18.88235294117647,10,5,1,2,l,0,1.0846
2019,Bournemouth,2019-11-23 15:00:00,Home,0.849789,1.2765,0.849789,1.2765,14.043478260869565,13.7,3,7,1,2,l,0,0.9449000000000001
2019,Bournemouth,2019-11-30 15:00:00,Away,1.02949,2.93189,1.02949,2.93189,8.5625,8.88888888888889,6,9,2,3,l,0,0.3314
2019,Bournemouth,2019-12-03 19:30:00,Away,0.342799,0.383763,0.342799,0.383763,5.619047619047619,20.333333333333332,10,6,0,1,l,0,1.186
2019,Bournemouth,2019-12-07 15:00:00,Home,0.154608,3.04446,0.154608,3.04446,43.916666666666664,9.352941176470589,2,19,0,3,l,0,0.0506
2019,Bournemouth,2019-12-14 15:00:00,Away,1.20777,2.02119,1.20777,2.02119,17.210526315789473,4.533333333333333,3,6,1,0,w,3,0.8432
2019,Bournemouth,2019-12-21 15:00:00,Home,0.138532,0.144318,0.138532,0.144318,5.555555555555555,8.392857142857142,6,0,0,1,l,0,1.1115
2019,Bournemouth,2019-12-26 15:00:00,Home,1.55463,1.42464,1.55463,1.42464,23.8,7.653846153846154,9,13,1,1,d,1,1.4987000000000001
2019,Bournemouth,2019-12-28 12:30:00,Away,0.500726,1.05876,0.500726,1.05876,17.125,9.375,5,11,0,2,l,0,0.8031999999999999
2019,Bournemouth,2020-01-01 17:30:00,Away,0.720709,2.32825,0.720709,1.56708,15.933333333333334,22.526315789473685,4,8,0,4,l,0,0.27480000000000004
2019,Bournemouth,2020-01-12 14:00:00,Home,0.320447,2.29827,0.320447,2.29827,13.066666666666666,11.44,5,7,0,3,l,0,0.1713
2019,Bournemouth,2020-01-18 15:00:00,Away,0.558298,1.76046,0.558298,0.999292,13.75,9.764705882352942,4,6,0,1,l,0,0.4197
2019,Bournemouth,2020-01-21 19:30:00,Home,1.92315,1.97227,1.92315,1.97227,11.129032258064516,6.428571428571429,6,4,3,1,w,3,1.3207
2019,Bournemouth,2020-02-01 15:00:00,Home,2.72236,1.40955,2.72236,1.40955,10.0,7.642857142857143,8,7,2,1,w,3,2.2741
2019,Bournemouth,2020-02-09 14:00:00,Away,1.07183,2.04467,1.07183,2.04467,10.15,9.368421052631579,8,10,1,2,l,0,0.6331
2019,Bournemouth,2020-02-22 15:00:00,Away,1.75718,3.09935,1.75718,2.33818,11.363636363636363,10.952380952380953,5,5,0,3,l,0,0.5741
2019,Bournemouth,2020-02-29 15:00:00,Home,1.58495,1.98271,1.58495,1.98271,17.23076923076923,5.461538461538462,4,14,2,2,d,1,1.0560999999999998
2019,Bournemouth,2020-03-07 12:30:00,Away,1.29544,1.89453,1.29544,1.89453,20.294117647058822,4.75,3,9,1,2,l,0,0.8778
2019,Bournemouth,2020-06-20 18:45:00,Home,0.363637,0.788453,0.363637,0.788453,9.0,9.791666666666666,6,4,0,2,l,0,0.8336
2019,Bournemouth,2020-06-24 17:00:00,Away,0.0619009,0.715002,0.0619009,0.715002,14.666666666666666,12.0625,1,1,0,1,l,0,0.5594
2019,Bournemouth,2020-07-01 17:00:00,Home,1.27503,2.23457,1.27503,2.23457,10.391304347826088,17.88235294117647,10,9,1,4,l,0,0.6983
2019,Bournemouth,2020-07-04 14:00:00,Away,1.52161,2.63259,0.760443,1.87142,22.933333333333334,9.0,1,15,2,5,l,0,0.6491
2019,Bournemouth,2020-07-09 17:00:00,Home,0.960349,0.479274,0.960349,0.479274,12.285714285714286,6.473684210526316,6,5,0,0,d,1,1.8205
